#     BLOCK:   ACTUAL_P:     P_AVE:       ERROR:       P_TAIL=-0.855522
         736     1.17034    0.987567   0.0596351
         737     1.17766    0.987825   0.0595547
         738     1.18507    0.988092   0.0594747
         739     1.19105    0.988367   0.0593948
         740     1.19841    0.988651   0.0593152
         741     1.20538    0.988943   0.0592359
         742     1.21166    0.989243   0.0591568
         743     1.21884    0.989552    0.059078
         744     1.22542    0.989869   0.0589995
         745     1.23204    0.990195   0.0589212
         746     1.23768    0.990526   0.0588431
         747     1.24276    0.990864   0.0587653
         748     1.24626    0.991205   0.0586877
         749     1.25007    0.991551   0.0586104
         750     1.25293      0.9919   0.0585333
         751     1.25505     0.99225   0.0584564
         752     1.25546      0.9926   0.0583797
         753     1.25534    0.992949   0.0583032
         754     1.25564    0.993297   0.0582269
         755      1.2547    0.993643   0.0581508
         756     1.25301    0.993987   0.0580749
         757     1.25012    0.994325   0.0579992
         758      1.2475    0.994659   0.0579236
         759     1.24401    0.994987   0.0578483
         760     1.23969    0.995309    0.057773
         761     1.23485    0.995624    0.057698
         762      1.2298    0.995932   0.0576231
         763     1.22436    0.996231   0.0575483
         764     1.21837    0.996522   0.0574737
         765     1.21285    0.996804   0.0573993
         766     1.20693    0.997079    0.057325
         767     1.20018    0.997344   0.0572509
         768     1.19341    0.997599   0.0571769
         769     1.18692    0.997845   0.0571031
         770     1.18124    0.998083   0.0570294
         771     1.17498    0.998313   0.0569559
         772     1.16916    0.998534   0.0568826
         773     1.16333    0.998747   0.0568094
         774     1.15728    0.998952   0.0567364
         775     1.15224     0.99915   0.0566635
         776     1.14752    0.999341   0.0565908
         777     1.14288    0.999526   0.0565183
         778     1.13811    0.999704   0.0564459
         779     1.13415    0.999876   0.0563737
         780     1.13054     1.00004   0.0563017
         781     1.12654     1.00021   0.0562298
         782     1.12407     1.00036   0.0561582
         783     1.12096     1.00052   0.0560867
         784     1.11959     1.00067   0.0560153
         785     1.11705     1.00082   0.0559442
         786     1.11597     1.00096   0.0558732
         787      1.1144     1.00111   0.0558024
         788     1.11326     1.00125   0.0557317
         789     1.11228     1.00139   0.0556613
         790     1.11142     1.00153    0.055591
         791     1.11089     1.00167   0.0555209
         792     1.10993     1.00181   0.0554509
         793     1.10823     1.00194   0.0553812
         794     1.10698     1.00207   0.0553116
         795     1.10611      1.0022   0.0552422
         796     1.10462     1.00233   0.0551729
         797     1.10271     1.00246   0.0551038
         798     1.10104     1.00258   0.0550349
         799     1.10032      1.0027   0.0549662
         800     1.09736     1.00282   0.0548976
         801     1.09408     1.00294   0.0548292
         802     1.09141     1.00305   0.0547609
         803     1.08835     1.00315   0.0546928
         804     1.08443     1.00325   0.0546249
         805     1.08108     1.00335   0.0545571
         806     1.07711     1.00344   0.0544895
         807     1.07228     1.00353   0.0544221
         808      1.0666     1.00361   0.0543548
         809     1.06205     1.00368   0.0542876
         810     1.05695     1.00374   0.0542206
         811     1.05088      1.0038   0.0541538
         812     1.04435     1.00385   0.0540872
         813     1.03814     1.00389   0.0540206
         814     1.03086     1.00393   0.0539543
         815     1.02424     1.00395   0.0538881
         816     1.01761     1.00397   0.0538221
         817     1.01104     1.00398   0.0537562
         818     1.00456     1.00398   0.0536905
         819    0.998237     1.00397   0.0536249
         820    0.992345     1.00396   0.0535595
         821    0.987172     1.00394   0.0534943
         822    0.982027     1.00391   0.0534292
         823     0.97598     1.00388   0.0533643
         824      0.9717     1.00384   0.0532996
         825     0.96656     1.00379    0.053235
         826      0.9625     1.00374   0.0531705
         827    0.958807     1.00369   0.0531063
         828    0.954511     1.00363   0.0530422
         829    0.951054     1.00356   0.0529782
         830    0.948433      1.0035   0.0529144
         831     0.94591     1.00343   0.0528508
         832    0.943226     1.00336   0.0527873
         833    0.940837     1.00328    0.052724
         834    0.939442      1.0032   0.0526609
         835    0.938293     1.00313   0.0525978
         836    0.936399     1.00305    0.052535
         837    0.935413     1.00297   0.0524723
         838    0.934101     1.00288   0.0524097
         839    0.933154      1.0028   0.0523473
         840     0.93278     1.00272   0.0522851
         841    0.931744     1.00263    0.052223
         842    0.931941     1.00255    0.052161
         843    0.931412     1.00246   0.0520992
         844    0.931091     1.00238   0.0520376
         845    0.929985     1.00229    0.051976
         846    0.929511     1.00221   0.0519147
         847    0.929158     1.00212   0.0518535
         848    0.928423     1.00204   0.0517924
         849    0.927768     1.00195   0.0517315
         850    0.926441     1.00186   0.0516707
         851    0.924434     1.00177     0.05161
         852    0.923177     1.00168   0.0515495
         853    0.921691     1.00158   0.0514892
         854    0.919726     1.00149    0.051429
         855    0.917274     1.00139   0.0513689
         856    0.914821     1.00129    0.051309
         857    0.911407     1.00118   0.0512493
         858    0.908241     1.00107   0.0511896
         859    0.904615     1.00096   0.0511302
         860    0.901025     1.00085   0.0510708
         861    0.897973     1.00073   0.0510117
         862    0.894523      1.0006   0.0509526
         863    0.890465     1.00047   0.0508938
         864    0.885589     1.00034    0.050835
         865    0.881617      1.0002   0.0507764
         866    0.877874     1.00006    0.050718
         867     0.87344    0.999917   0.0506597
         868    0.869566    0.999767   0.0506016
         869     0.86534    0.999612   0.0505436
         870    0.861532    0.999454   0.0504857
         871    0.857957    0.999291    0.050428
         872    0.854425    0.999125   0.0503705
         873     0.85147    0.998956   0.0503131
         874    0.849383    0.998785   0.0502558
         875    0.847013    0.998611   0.0501987
         876     0.84489    0.998436   0.0501417
         877    0.843297    0.998259   0.0500848
         878    0.842758    0.998082   0.0500281
         879    0.842593    0.997905   0.0499715
         880    0.843557     0.99773    0.049915
         881      0.8452    0.997556   0.0498586
         882     0.84851    0.997387   0.0498024
         883     0.85134    0.997222   0.0497463
         884    0.855393    0.997062   0.0496902
         885    0.859722    0.996906   0.0496343
         886    0.865057    0.996758   0.0495785
         887    0.870195    0.996615   0.0495229
         888    0.876104    0.996479   0.0494673
         889    0.883262    0.996352   0.0494118
         890    0.891421    0.996234   0.0493564
         891    0.900335    0.996126   0.0493011
         892    0.909758    0.996029    0.049246
         893    0.920164    0.995945   0.0491909
         894    0.931057    0.995872   0.0491359
         895    0.942912    0.995813   0.0490811
         896    0.954996    0.995767   0.0490263
         897    0.968027    0.995736   0.0489716
         898    0.982721    0.995722   0.0489171
         899    0.996907    0.995723   0.0488627
         900     1.01203    0.995741   0.0488084
         901      1.0281    0.995777   0.0487543
         902      1.0456    0.995832   0.0487002
         903     1.06333    0.995907   0.0486464
         904     1.08252    0.996003   0.0485926
         905     1.10027    0.996118   0.0485391
         906     1.12023    0.996255   0.0484857
         907     1.14001    0.996414   0.0484325
         908     1.16155    0.996596   0.0483795
         909     1.18464    0.996802   0.0483267
         910     1.20785    0.997034   0.0482742
         911     1.23169    0.997292   0.0482219
         912     1.25643    0.997576   0.0481698
         913     1.28182    0.997887   0.0481181
         914     1.30839    0.998227   0.0480666
         915     1.33589    0.998596   0.0480155
         916     1.36409    0.998995   0.0479648
         917      1.3942    0.999426   0.0479144
         918       1.425     0.99989   0.0478644
         919     1.45648     1.00039   0.0478149
